new_who_as_id,file_name,old_who,new_who,old_parliamentary_group,new_parliamentary_group,old_role,new_role,old_position,new_position,additional_whitespace,changed_name,changed_parliamentary_group,changed_role,changed_position,substatial_modification
Rainer Brüderle,BT_14_101.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_101.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen W. Möllemann,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Joachim Otto (Frankfurt),BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhard Schüßler,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter Thomae,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_102.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Parr,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gudrun Kopp,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Otto Solms,BT_14_103.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Heinrich Leonhard Kolb,BT_14_104.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_104.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_104.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Schmidt (Halsbrücke),BT_14_104.xml,-,-,CDU/ CSU,CDU/CSU,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Joachim Otto (Frankfurt),BT_14_104.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_104.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Heinrich,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter Thomae,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Michael Goldmann,BT_14_105.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Günther (Plauen),BT_14_106.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Türk,BT_14_106.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_14_106.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_106.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_106.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhard Schüßler,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Birgit Homburger,BT_14_107.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Michael Goldmann,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhard Schüßler,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Prof. Dr. Helmut Haussmann,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Hoyer,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hirche,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_108.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_14_109.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_109.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Karlheinz Guttmacher,BT_14_109.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Parr,BT_14_109.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_110.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_110.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_110.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hirche,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter Thomae,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Marita Sehn,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ernst Burgbacher,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hildebrecht Braun (Augsburg),BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Parr,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhard Schüßler,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Michael Goldmann,BT_14_111.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_112.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_112.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Haupt,BT_14_112.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_112.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Türk,BT_14_112.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Parr,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Birgit Homburger,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Otto Solms,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Horst Friedrich (Bayreuth),BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Hoyer,BT_14_113.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Parr,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrike Flach,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Haupt,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Günther (Plauen),BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_114.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hildebrecht Braun (Augsburg),BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_115.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günter Rexrodt,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Hoyer,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Haupt,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter Thomae,BT_14_116.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Gerhardt,BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Günther (Plauen),BT_14_117.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Birgit Homburger,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Michael Goldmann,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Heinrich,BT_14_118.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_119.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrike Flach,BT_14_119.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_119.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Detlev Freiherr von Hammerstein,BT_14_119.xml,-,-,CDU/ CSU,CDU/CSU,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_119.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_119.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Kolb,BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Horst Friedrich (Bayreuth),BT_14_120.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Haupt,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Michael Goldmann,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gudrun Kopp,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Kolb,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrike Flach,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Joachim Otto (Frankfurt),BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Birgit Homburger,BT_14_121.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Kinkel,BT_14_122.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Pieper,BT_14_122.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_122.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_122.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Karlheinz Guttmacher,BT_14_122.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_123.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_123.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_123.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_123.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Kinkel,BT_14_123.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Guido Westerwelle,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Irmgard Schwaetzer,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Gerhardt,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Dirk Niebel,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sabine Leutheusser-Schnarrenberger,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Funke,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Lenke,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ernst Burgbacher,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hirche,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Gudrun Kopp,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Otto Solms,BT_14_124.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Rainer Brüderle,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Marita Sehn,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Günther (Plauen),BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Max Stadler,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrike Flach,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Otto Solms,BT_14_125.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Joachim Otto (Frankfurt),BT_14_126.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_14_126.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Albowitz,BT_14_126.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Kinkel,BT_14_126.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_14_126.xml,-,-,F.D.P.,FDP,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
